"Classification_ID","Run_ID","US_ID","Condition","Question_ID","Segment_ID","Question_Original","Gap_Normalized","Contextual_Category","Coverage","Functional_Relevance","Evidence","Justification","Judge_ID","Adjudication_Status"
"CLS0975","US22_CS_R2","US22","CS","Q08","S01","[NEEDS CLARIFICATION] Should privacy settings of other users also exclude their profiles/interactions from similarity matching?","","","","","","","","Pending"
"CLS0976","US22_CS_R2","US22","CS","Q09","S01","[NEEDS CLARIFICATION] What makes a catalog item “eligible” for recommendation beyond not being dismissed by the current user?","","","","","","","","Pending"
"CLS0977","US22_CS_R2","US22","CS","Q10","S01","[NEEDS CLARIFICATION] How should the system respond when Profile Service, Interaction History Service, or Content Catalog data is unavailable?","","","","","","","","Pending"
"CLS0978","US22_CS_R3","US22","CS","Q01","S01","What minimum profile/history threshold makes a user eligible for personalized recommendations?","","","","","","","","Pending"
"CLS0979","US22_CS_R3","US22","CS","Q02","S01","When interaction-history use is disabled, may declared interests still be used for personalization?","","","","","","","","Pending"
"CLS0980","US22_CS_R3","US22","CS","Q03","S01","What makes content “eligible” for recommendation besides not being dismissed?","","","","","","","","Pending"
"CLS0981","US22_CS_R3","US22","CS","Q04","S01","How should “popular content” be determined for fallback recommendations?","","","","","","","","Pending"
"CLS0982","US22_CS_R3","US22","CS","Q05","S01","What ranking rule should combine shared interests, viewed content, saved content, and positive feedback?","","","","","","","","Pending"
"CLS0983","US22_CS_R3","US22","CS","Q06","S01","[NEEDS CLARIFICATION] What minimum profile/history threshold makes a user eligible for personalized recommendations?","","","","","","","","Pending"
"CLS0984","US22_CS_R3","US22","CS","Q07","S01","[NEEDS CLARIFICATION] When interaction-history use is disabled, may declared interests still be used for personalization?","","","","","","","","Pending"
"CLS0985","US22_CS_R3","US22","CS","Q08","S01","[NEEDS CLARIFICATION] What makes content “eligible” for recommendation besides not being dismissed?","","","","","","","","Pending"
"CLS0986","US22_CS_R3","US22","CS","Q09","S01","[NEEDS CLARIFICATION] How should “popular content” be determined for fallback recommendations?","","","","","","","","Pending"
"CLS0987","US22_CS_R3","US22","CS","Q10","S01","[NEEDS CLARIFICATION] What ranking rule should combine shared interests, viewed content, saved content, and positive feedback?","","","","","","","","Pending"
"CLS0988","US22_CS_R4","US22","CS","Q01","S01","What exact threshold defines “sufficient profile and interaction history” for personalized recommendations?","","","","","","","","Pending"
"CLS0989","US22_CS_R4","US22","CS","Q02","S01","When interaction-history use is disabled, may declared interests still be used for personalization, or must all personalization be disabled?","","","","","","","","Pending"
"CLS0990","US22_CS_R4","US22","CS","Q03","S01","What makes a content item “eligible” for recommendation besides not being dismissed?","","","","","","","","Pending"
"CLS0991","US22_CS_R4","US22","CS","Q04","S01","How should “popular eligible content” be determined for fallback recommendations?","","","","","","","","Pending"
"CLS0992","US22_CS_R4","US22","CS","Q05","S01","What should happen if Profile Service, Interaction History Service, or Content Catalog data is unavailable when recommendations are requested?","","","","","","","","Pending"
"CLS0993","US22_CS_R4","US22","CS","Q06","S01","[NEEDS CLARIFICATION] What exact threshold defines “sufficient profile and interaction history” for personalized recommendations?","","","","","","","","Pending"
"CLS0994","US22_CS_R4","US22","CS","Q07","S01","[NEEDS CLARIFICATION] When interaction-history use is disabled, may declared interests still be used for personalization, or must all personalization be disabled?","","","","","","","","Pending"
"CLS0995","US22_CS_R4","US22","CS","Q08","S01","[NEEDS CLARIFICATION] What makes a content item “eligible” for recommendation besides not being dismissed?","","","","","","","","Pending"
"CLS0996","US22_CS_R4","US22","CS","Q09","S01","[NEEDS CLARIFICATION] How should “popular eligible content” be determined for fallback recommendations?","","","","","","","","Pending"
"CLS0997","US22_CS_R4","US22","CS","Q10","S01","[NEEDS CLARIFICATION] What should happen if Profile Service, Interaction History Service, or Content Catalog data is unavailable when recommendations are requested?","","","","","","","","Pending"
"CLS0998","US22_CS_R5","US22","CS","Q01","S01","What defines “sufficient profile and interaction history” for personalized recommendations? Answer in <=5 words or provide a concrete threshold.","","","","","","","","Pending"
"CLS0999","US22_CS_R5","US22","CS","Q02","S01","When interaction-history use is disabled, may recommendations still use declared interests? Options: A) Yes, declared interests only B) No, use non-personalized fallback only.","","","","","","","","Pending"
"CLS1000","US22_CS_R5","US22","CS","Q03","S01","What makes content “eligible” for recommendation? Answer in <=5 words or name the governing catalog rule.","","","","","","","","Pending"
"CLS1001","US22_CS_R5","US22","CS","Q04","S01","How should “similar profiles” be determined across shared interests, viewed content, saved content, and positive feedback? Answer in <=5 words or name the scoring approach.","","","","","","","","Pending"
"CLS1002","US22_CS_R5","US22","CS","Q05","S01","How is “popular eligible content” defined for fallback recommendations? Answer in <=5 words or provide the ranking metric.","","","","","","","","Pending"
"CLS1003","US22_CT_R1","US22","CT","Q01","S01","What threshold defines “sufficient history” for personalized recommendations? Answer in <=5 words.","","","","","","","","Pending"
"CLS1004","US22_CT_R1","US22","CT","Q02","S01","When a user disables interaction-history use, may declared interests still be used for personalization? Answer: Yes or No.","","","","","","","","Pending"
"CLS1005","US22_CT_R1","US22","CT","Q03","S01","How should “popular eligible content” be determined for fallback recommendations? Answer in <=5 words.","","","","","","","","Pending"
"CLS1006","US22_CT_R1","US22","CT","Q04","S01","What makes catalog content “eligible” for recommendation beyond not being dismissed? Answer in <=5 words.","","","","","","","","Pending"
"CLS1007","US22_CT_R1","US22","CT","Q05","S01","If fewer than 10 eligible recommendations exist, should the system return fewer items or show a no-recommendations state? Answer: Fewer items or No-recommendations state.","","","","","","","","Pending"
"CLS1008","US22_CT_R2","US22","CT","Q01","S01","What is the minimum threshold for “sufficient profile and interaction history” before personalized recommendations are used? Answer in <=5 words.","","","","","","","","Pending"
"CLS1009","US22_CT_R2","US22","CT","Q02","S01","What makes content “eligible” for recommendation beyond not being dismissed? Answer in <=5 words.","","","","","","","","Pending"
"CLS1010","US22_CT_R2","US22","CT","Q03","S01","When interaction-history use is disabled, may declared interests still be used for personalization?","","","","","","","","Pending"
"CLS1011","US22_CT_R2","US22","CT","Q04","S01","How should “popular eligible content” be ranked for fallback recommendations?","","","","","","","","Pending"
"CLS1012","US22_CT_R2","US22","CT","Q05","S01","What should the user see when no eligible recommendations are available? Answer in <=5 words.","","","","","","","","Pending"
"CLS1013","US22_CT_R2","US22","CT","Q06","S01","[NEEDS CLARIFICATION] When interaction-history use is disabled, may declared interests still be used for personalization?","","","","","","","","Pending"
"CLS1014","US22_CT_R2","US22","CT","Q07","S01","[NEEDS CLARIFICATION] How should “popular eligible content” be ranked for fallback recommendations?","","","","","","","","Pending"
"CLS1015","US22_CT_R3","US22","CT","Q01","S01","What defines “sufficient history” for personalized recommendations?","","","","","","","","Pending"
"CLS1016","US22_CT_R3","US22","CT","Q02","S01","When a user disables interaction-history use, may declared interests still be used for recommendations?","","","","","","","","Pending"
"CLS1017","US22_CT_R3","US22","CT","Q03","S01","What makes catalog content “eligible” for recommendation?","","","","","","","","Pending"
"CLS1018","US22_CT_R3","US22","CT","Q04","S01","How is non-personalized “popular content” determined?","","","","","","","","Pending"
"CLS1019","US22_CT_R3","US22","CT","Q05","S01","Should interaction history from users who disabled history use be excluded when identifying similar profiles for other users?","","","","","","","","Pending"
"CLS1020","US22_CT_R3","US22","CT","Q06","S01","[NEEDS CLARIFICATION] What defines “sufficient history” for personalized recommendations?","","","","","","","","Pending"
"CLS1021","US22_CT_R3","US22","CT","Q07","S01","[NEEDS CLARIFICATION] When a user disables interaction-history use, may declared interests still be used for recommendations?","","","","","","","","Pending"
"CLS1022","US22_CT_R3","US22","CT","Q08","S01","[NEEDS CLARIFICATION] What makes catalog content “eligible” for recommendation?","","","","","","","","Pending"
"CLS1023","US22_CT_R3","US22","CT","Q09","S01","[NEEDS CLARIFICATION] How is non-personalized “popular content” determined?","","","","","","","","Pending"
"CLS1024","US22_CT_R3","US22","CT","Q10","S01","[NEEDS CLARIFICATION] Should interaction history from users who disabled history use be excluded when identifying similar profiles for other users?","","","","","","","","Pending"
"CLS1025","US22_CT_R4","US22","CT","Q01","S01","What defines “sufficient profile and interaction history” for personalized recommendations?","","","","","","","","Pending"
"CLS1026","US22_CT_R4","US22","CT","Q02","S01","When a user disables interaction-history use, may declared interests still be used for personalization?","","","","","","","","Pending"
